20000802,0.0
20000803,0.0
20000804,0.0
20000805,0.8
20000806,0.0
20000807,4.3
20000808,25.9
20000809,0.0
20000810,0.0
20000811,0.0
20000812,0.0
20000813,0.0
20000814,0.0
20000815,4.6
20000816,0.0
20000817,0.0
20000818,0.0
20000819,0.0
20000820,1.3
20000821,0.0
20000822,0.0
20000823,0.0
20000824,0.5
20000825,0.0
20000826,0.0
20000827,0.0
20000828,0.0
20000829,0.0
20000830,0.0
20000831,0.0
20000901,0.0
20000902,0.0
20000903,0.0
20000904,0.3
20000905,1.5
20000906,0.0
20000907,0.0
20000908,0.0
20000909,0.0
20000910,0.0
20000911,0.0
20000912,11.9
20000913,0.0
20000914,0.0
20000915,0.0
20000916,0.0
20000917,0.0
20000918,0.0
20000919,0.0
20000920,0.0
20000921,11.2
20000922,0.5
20000923,45.0
20000924,5.6
20000925,23.6
20000926,0.5
20000927,0.0
20000928,0.0
20000929,0.0
20000930,0.0
20001001,0.0
20001002,0.0
20001003,0.0
20001004,0.0
20001005,26.4
20001006,20.6
20001007,0.0
20001008,0.0
20001009,0.0
20001010,0.0
20001011,0.0
20001012,0.0
20001013,0.0
20001014,4.6
20001015,50.3
20001016,0.0
20001017,1.8
20001018,0.0
20001019,0.0
20001020,0.0
20001021,0.0
20001022,5.8
20001023,2.8
20001024,5.8
20001025,0.8
20001026,0.5
20001027,0.0
20001028,0.0
20001029,0.0
20001030,2.5
20001031,2.0
20001101,0.0
20001102,0.0
20001103,0.0
20001104,0.0
20001105,0.0
20001106,9.7
20001107,21.8
20001108,0.0
20001109,10.9
20001110,0.0
20001111,0.0
20001112,0.8
20001113,0.0
20001114,0.0
20001115,0.0
20001116,0.0
20001117,0.0
20001118,0.0
20001119,0.0
20001120,0.0
20001121,0.0
20001122,0.0
20001123,0.0
20001124,0.0
20001125,0.0
20001126,0.0
20001127,0.0
20001128,0.0
20001129,0.0
20001130,0.0
20001201,0.0
20001202,0.8
20001203,0.0
20001204,0.0
20001205,0.0
20001206,0.0
20001207,0.0
20001208,0.0
20001209,0.0
20001210,0.0
20001211,2.8
20001212,0.8
20001213,6.1
20001214,10.7
20001215,0.0
20001216,1.5
20001217,0.0
20001218,0.0
20001219,0.5
20001220,0.0
20001221,1.3
20001222,0.0
20001223,0.0
20001224,0.0
20001225,0.0
20001226,4.1
20001227,0.0
20001228,0.0
20001229,1.8
20001230,0.0
20001231,0.0
20010101,0.0
20010102,0.0
20010103,0.0
20010104,0.0
20010105,0.0
20010106,0.0
20010107,0.0
20010108,0.0
20010109,0.0
20010110,0.0
20010111,0.0
20010112,0.0
20010113,0.0
20010114,9.7
20010115,0.0
20010116,0.0
20010117,0.0
20010118,0.0
20010119,0.3
20010120,0.0
20010121,0.0
20010122,0.0
20010123,0.0
20010124,0.0
20010125,0.0
20010126,1.0
20010127,0.0
20010128,8.6
20010129,22.6
20010130,7.9
20010131,0.0
20010201,0.0
20010202,0.0
20010203,0.0
20010204,0.0
20010205,0.0
20010206,0.0
20010207,0.0
20010208,1.0
20010209,38.9
20010210,4.3
20010211,0.0
20010212,0.0
20010213,0.0
20010214,3.8
20010215,0.8
20010216,0.0
20010217,0.0
20010218,0.0
20010219,0.0
20010220,0.0
20010221,0.0
20010222,2.0
20010223,0.0
20010224,22.4
20010225,30.5
20010226,0.0
20010227,1.8
20010228,11.4
20010301,0.3
20010302,0.0
20010303,0.0
20010304,0.0
20010305,0.0
20010306,0.0
20010307,0.0
20010308,0.0
20010309,0.0
20010310,0.0
20010311,0.3
20010312,2.8
20010313,0.0
20010314,0.0
20010315,23.9
20010316,23.4
20010317,0.5
20010318,0.0
20010319,0.0
20010320,0.0
20010321,0.0
20010322,1.3
20010323,1.0
20010324,0.0
20010325,0.0
20010326,0.0
20010327,0.0
20010328,2.5
20010329,6.4
20010330,0.0
20010331,1.0
20010401,0.8
20010402,0.0
20010403,5.1
20010404,39.9
20010405,0.0
20010406,0.0
20010407,0.0
20010408,0.0
20010409,0.0
20010410,1.0
20010411,14.7
20010412,0.0
20010413,0.0
20010414,0.0
20010415,38.1
20010416,0.0
20010417,0.0
20010418,0.0
20010419,0.0
20010420,0.0
20010421,0.8
20010422,8.4
20010423,6.6
20010424,0.0
20010425,0.0
20010426,0.0
20010427,0.0
20010428,0.0
20010429,0.0
20010430,0.0
20010501,0.0
20010502,0.0
20010503,0.0
20010504,14.7
20010505,3.6
20010506,4.8
20010507,3.6
20010508,0.0
20010509,0.0
20010510,4.8
20010511,9.4
20010512,0.3
20010513,0.0
20010514,0.0
20010515,0.0
20010516,0.0
20010517,0.0
20010518,30.2
20010519,0.0
20010528,0.0
20010529,0.0
20010530,5.1
20010531,22.1
20010601,0.8
20010602,13.7
20010603,0.0
20010604,70.9
20010605,2.3
20010606,48.5
20010607,2.8
20010608,0.0
20010609,0.0
20010610,0.0
20010611,1.8
20010612,0.0
20010613,0.0
20010614,0.0
20010615,8.9
20010616,0.0
20010617,0.0
20010618,0.0
20010619,1.0
20010620,85.1
20010621,39.6
20010622,0.0
20010623,0.0
20010624,0.0
20010625,0.0
20010626,0.0
20010627,0.0
20010628,0.0
20010629,0.0
20010630,0.0
20010701,0.0
20010702,0.0
20010703,0.0
20010704,3.8
20010705,0.0
20010706,0.0
20010707,0.0
20010708,0.0
20010709,0.0
20010710,0.0
20010711,7.9
20010712,69.1
20010713,1.3
20010714,0.0
20010715,0.0
20010716,0.0
20010717,0.0
20010718,3.0
20010719,0.5
20010720,0.0
20010721,0.0
20010722,0.0
20010723,0.0
20010724,0.0
20010725,4.8
20010726,0.3
20010727,1.0
20010728,47.8
20010729,0.0
20010730,0.0
20010731,0.0
20010801,0.0
20010802,0.0
20010803,0.0
20010804,0.0
20010805,0.0
20010806,0.0
20010807,0.0
20010808,0.0
20010809,0.0
20010810,22.1
20010811,0.8
20010812,0.0
20010813,0.0
20010814,0.0
20010815,0.0
20010816,7.1
20010817,0.0
20010818,3.3
20010819,0.0
20010820,0.0
20010821,0.0
20010822,0.0
20010823,19.3
20010824,16.8
20010825,46.5
20010826,0.0
20010827,0.0
20010828,NA
20010829,NA
20010830,NA
20010831,NA
20010901,NA
20010902,NA
20010903,0.0
20010904,0.0
20010905,0.0
20010906,1.3
20010907,0.0
20010908,20.8
20010909,0.5
20010910,0.0
20010911,0.0
20010912,0.0
20010913,0.0
20010914,0.0
20010915,0.0
20010916,0.5
20010917,21.8
20010918,16.5
20010919,26.2
20010920,0.0
20010921,0.0
20010922,0.0
20010923,7.9
20010924,0.0
20010925,0.0
20010926,0.0
20010927,0.0
20010928,0.0
20010929,0.0
20010930,0.0
20011001,0.0
20011002,0.0
20011003,0.0
20011004,0.0
20011005,47.8
20011006,1.3
20011007,0.0
20011008,0.0
20011009,1.0
20011010,0.0
20011011,0.5
20011012,0.0
20011013,0.3
20011014,0.0
20011015,0.0
20011016,27.7
20011017,0.0
20011018,0.0
20011019,0.0
20011020,0.0
20011021,0.0
20011022,0.0
20011023,4.1
20011024,0.0
20011025,3.0
20011026,0.0
20011027,0.0
20011028,0.0
20011029,0.0
20011030,0.0
20011031,0.0
20011101,0.0
20011102,0.0
20011103,0.0
20011104,0.0
20011105,0.0
20011106,0.0
20011107,0.0
20011108,0.0
20011109,0.0
20011110,0.0
20011111,0.0
20011112,0.0
20011113,0.0
20011114,0.0
20011115,0.0
20011116,0.0
20011117,0.0
20011118,0.0
20011119,6.1
20011120,0.0
20011121,0.0
20011122,0.0
20011123,0.0
20011124,4.6
20011125,2.0
20011126,0.0
20011127,0.0
20011128,0.0
20011129,0.0
20011130,0.0
20011201,0.0
20011202,0.0
20011203,0.0
20011204,0.0
20011205,0.0
20011206,0.0
20011207,0.0
20011208,0.0
20011209,0.0
20011210,5.1
20011211,17.0
20011212,0.3
20011213,0.0
20011214,0.0
20011215,0.0
20011216,0.8
20011217,0.3
20011218,0.0
20011219,0.0
20011220,0.0
20011221,0.0
20011222,0.0
20011223,0.0
20011224,0.0
20011225,0.0
20011226,0.0
20011227,0.0
20011228,0.0
20011229,0.0
20011230,0.0
20011231,0.0
20020101,0.0
20020102,0.0
20020103,0.0
20020104,0.0
20020105,0.0
20020106,2.5
20020107,0.0
20020108,0.0
20020109,0.0
20020110,0.0
20020111,0.0
20020112,0.0
20020113,0.0
20020114,0.0
20020115,0.0
20020116,0.0
20020117,0.0
20020118,0.0
20020119,7.6
20020120,0.0
20020121,0.0
20020122,0.0
20020123,0.0
20020124,0.0
20020125,0.0
20020126,0.0
20020127,0.0
20020128,0.0
20020129,0.0
20020130,19.3
20020131,43.7
20020201,0.0
20020202,0.0
20020203,0.0
20020204,0.0
20020205,0.0
20020206,0.0
20020207,0.0
20020208,0.0
20020209,0.0
20020210,0.0
20020211,0.0
20020212,0.0
20020213,0.0
20020214,0.0
20020215,0.0
20020216,0.0
20020217,0.0
20020218,0.0
20020219,10.4
20020220,16.8
20020221,0.0
20020222,0.0
20020223,0.0
20020224,0.0
20020225,0.0
20020226,0.5
20020227,0.0
20020228,0.0
20020301,0.0
20020302,8.1
20020303,1.3
20020304,0.0
20020305,0.0
20020306,0.0
20020307,0.0
20020308,0.0
20020309,16.8
20020310,0.0
20020311,0.0
20020312,0.0
20020313,0.0
20020314,0.0
20020315,0.5
20020316,0.0
20020317,0.0
20020318,0.0
20020319,0.0
20020320,0.0
20020321,0.0
20020322,0.0
20020323,0.0
20020324,0.0
20020325,0.0
20020326,0.0
20020327,0.0
20020328,0.0
20020329,0.0
20020330,0.0
20020331,0.0
20020401,0.0
20020402,0.0
20020403,0.0
20020404,0.0
20020405,0.0
20020406,0.0
20020407,3.6
20020408,5.3
20020409,14.7
20020410,0.0
20020411,0.0
20020412,1.5
20020413,0.0
20020414,0.0
20020415,0.0
20020416,0.0
20020417,0.8
20020418,0.0
20020419,13.0
20020420,2.3
20020421,77.2
20020422,0.0
20020423,0.3
20020424,0.0
20020425,0.8
20020426,0.0
20020427,16.0
20020428,25.7
20020429,0.0
20020430,0.0
20020501,0.0
20020502,1.0
20020503,0.0
20020504,0.0
20020505,0.0
20020506,41.4
20020507,25.1
20020508,16.3
20020509,11.9
20020510,0.0
20020511,26.2
20020512,35.1
20020513,1.8
20020514,0.0
20020515,0.0
20020516,7.1
20020517,3.0
20020518,0.5
20020519,0.0
20020520,0.0
20020521,0.0
20020522,0.0
20020523,0.0
20020524,4.1
20020525,50.8
20020526,0.0
20020527,6.1
20020528,0.0
20020529,0.0
20020530,0.0
20020531,0.0
20020601,0.0
20020602,0.0
20020603,0.0
20020604,0.0
20020605,5.8
20020606,0.0
20020607,0.0
20020608,0.0
20020609,21.8
20020610,6.6
20020611,0.0
20020612,30.0
20020613,0.0
20020614,0.0
20020615,0.0
20020616,0.0
20020617,0.0
20020618,0.0
20020619,1.5
20020620,0.0
20020621,0.0
20020622,0.0
20020623,0.0
20020624,0.0
20020625,0.0
20020626,0.0
20020627,16.5
20020628,0.0
20020629,0.0
20020630,0.0
20020701,0.0
20020702,0.0
20020703,0.3
20020704,0.0
20020705,3.0
20020706,0.0
20020707,0.0
20020708,8.9
20020709,0.0
20020710,0.0
20020711,2.8
20020712,3.3
20020713,0.5
20020714,0.0
20020715,0.0
20020716,0.0
20020717,0.0
20020718,0.0
20020719,0.0
20020720,0.0
20020721,0.0
20020722,0.0
20020723,0.0
20020724,0.0
20020725,0.0
20020726,0.0
20020727,0.0
20020728,0.0
20020729,14.5
20020730,0.0
20020731,0.0
20020801,0.0
20020802,0.0
20020803,0.0
20020804,0.0
20020805,0.0
20020806,1.5
20020807,0.0
20020808,0.0
20020809,0.0
20020810,0.0
20020811,0.8
20020812,0.0
20020813,8.4
20020814,2.5
20020815,0.0
20020816,0.0
20020817,3.0
20020818,3.3
20020819,7.4
20020820,18.3
20020821,0.0
20020822,0.0
20020823,10.4
20020824,0.8
20020825,0.0
20020826,0.0
20020827,0.0
20020828,0.0
20020829,0.0
20020830,0.0
20020831,0.0
20020901,0.0
20020902,0.0
20020903,0.0
20020904,0.0
20020905,0.0
20020906,0.0
20020907,0.0
20020908,0.0
20020909,0.0
20020910,0.0
20020911,0.0
20020912,0.0
20020913,0.0
20020914,0.0
20020915,4.1
20020916,0.0
20020917,0.0
20020918,2.3
20020919,19.6
20020920,1.8
20020921,0.0
20020922,0.0
20020923,0.0
20020924,0.0
20020925,0.0
20020926,0.0
20020927,0.0
20020928,0.0
20020929,0.0
20020930,0.0
20021001,0.0
20021002,0.0
20021003,18.0
20021004,17.8
20021005,0.3
20021006,4.6
20021007,0.0
20021008,0.0
20021009,0.0
20021010,0.0
20021011,0.0
20021012,0.0
20021013,2.5
20021014,0.0
20021015,0.0
20021016,0.0
20021017,6.4
20021018,0.0
20021019,19.1
20021020,0.0
20021021,0.0
20021022,0.0
20021023,1.5
20021024,10.4
20021025,4.8
20021026,0.5
20021027,0.0
20021028,12.4
20021029,7.1
20021030,5.1
20021031,1.3
20021101,0.0
20021102,0.0
20021103,3.0
20021104,0.0
20021105,5.8
20021106,0.8
20021107,0.0
20021108,0.0
20021109,0.0
20021110,0.8
20021111,0.0
20021112,0.0
20021113,0.0
20021114,0.0
20021115,4.8
20021116,0.0
20021117,0.0
20021118,0.0
20021119,0.0
20021120,0.0
20021121,0.0
20021122,0.0
20021123,0.0
20021124,0.0
20021125,0.0
20021126,0.0
20021127,0.0
20021128,0.0
20021129,0.0
20021130,0.0
20021201,0.0
20021202,0.0
20021203,0.0
20021204,0.0
20021205,0.0
20021206,0.0
20021207,0.0
20021208,0.0
20021209,0.0
20021210,0.0
20021211,0.0
20021212,0.0
20021213,0.0
20021214,0.0
20021215,0.0
20021216,0.0
20021217,0.0
20021218,0.0
20021219,0.0
20021220,0.0
20021221,0.0
20021222,0.0
20021223,0.0
20021224,0.0
20021225,0.0
20021226,0.0
20021227,0.0
20021228,0.0
20021229,0.0
20021230,0.0
20021231,0.0
20030101,0.0
20030102,0.0
20030103,0.0
20030104,0.0
20030105,0.0
20030106,0.0
20030107,0.0
20030108,0.0
20030109,0.0
20030110,0.0
20030111,0.0
20030112,0.0
20030113,0.0
20030114,0.0
20030115,0.0
20030116,4.3
20030117,0.8
20030118,0.5
20030119,0.0
20030120,0.0
20030121,0.0
20030122,0.0
20030123,2.8
20030124,0.0
20030125,0.0
20030126,0.0
20030127,0.0
20030128,0.0
20030129,0.0
20030130,0.0
20030131,7.1
20030201,0.0
20030202,0.0
20030203,0.0
20030204,1.0
20030205,0.0
20030206,2.5
20030207,0.0
20030208,0.0
20030209,0.0
20030210,0.0
20030211,0.0
20030212,0.0
20030213,0.0
20030214,20.3
20030215,12.4
20030216,0.5
20030217,0.0
20030218,0.0
20030219,0.0
20030220,0.0
20030221,0.0
20030222,0.0
20030223,0.0
20030224,5.6
20030225,0.0
20030226,0.0
20030227,0.0
20030228,0.3
20030301,0.8
20030302,0.5
20030303,0.0
20030304,0.0
20030305,7.1
20030306,0.0
20030307,0.0
20030308,0.0
20030309,0.0
20030310,0.0
20030311,0.0
20030312,0.0
20030313,15.2
20030314,0.0
20030315,0.0
20030316,0.0
20030317,0.0
20030318,0.0
20030319,0.0
20030320,20.6
20030321,0.8
20030322,0.0
20030323,0.5
20030324,0.0
20030325,0.0
20030326,0.0
20030327,0.0
20030328,0.0
20030329,0.0
20030330,0.0
20030331,0.0
20030401,0.0
20030402,0.0
20030403,0.0
20030404,NA
20030405,NA
20030406,NA
20030407,NA
20030408,NA
20030409,NA
20030410,NA
20030411,NA
20030412,NA
20030413,NA
20030414,0.0
20030415,0.0
20030416,0.0
20030417,17.0
20030418,0.0
20030419,0.5
20030420,40.9
20030421,0.0
20030422,0.0
20030423,0.0
20030424,27.9
20030425,9.9
20030426,0.0
20030427,0.0
20030428,3.6
20030429,2.8
20030430,0.0
20030501,7.6
20030502,0.5
20030503,0.0
20030504,1.5
20030505,5.1
20030506,0.0
20030507,6.1
20030508,0.3
20030509,9.4
20030510,16.3
20030511,0.0
20030512,0.0
20030513,0.0
20030514,1.8
20030515,0.0
20030516,0.0
20030517,8.6
20030518,0.0
20030519,0.0
20030520,8.6
20030521,0.0
20030522,0.0
20030523,0.5
20030524,0.0
20030525,2.0
20030526,0.0
20030527,0.0
20030528,0.8
20030529,0.0
20030530,0.0
20030531,0.0
20030601,0.0
20030602,7.4
20030603,40.1
20030604,0.0
20030605,0.0
20030606,10.7
20030607,0.0
20030608,0.0
20030609,0.0
20030610,1.0
20030611,2.5
20030612,0.0
20030613,23.6
20030614,0.0
20030615,0.0
20030616,0.0
20030617,0.0
20030618,0.0
20030619,0.0
20030620,0.0
20030621,0.0
20030622,0.0
20030623,13.2
20030624,7.1
20030625,0.0
20030626,1.0
20030627,0.0
20030628,0.5
20030629,0.0
20030630,39.4
20030701,0.0
20030702,0.0
20030703,0.0
20030704,0.0
20030705,0.0
20030706,0.0
20030707,0.0
20030708,0.0
20030709,0.0
20030710,22.4
20030711,0.0
20030712,NA
20030713,NA
20030714,NA
20030715,NA
20030716,NA
20030717,NA
20030718,NA
20030719,NA
20030720,NA
20030721,NA
20030722,NA
20030723,NA
20030724,NA
20030725,NA
20030726,NA
20030727,NA
20030728,0.0
20030729,0.0
20030730,0.0
20030731,0.0
20030801,0.0
20030802,1.0
20030803,0.0
20030804,0.0
20030805,0.0
20030806,0.0
20030807,0.0
20030808,0.0
20030809,0.0
20030810,0.0
20030811,5.8
20030812,0.0
20030813,0.0
20030814,0.0
20030815,0.0
20030816,0.0
20030817,0.0
20030818,0.0
20030819,0.0
20030820,0.0
20030821,0.0
20030822,0.0
20030823,0.0
20030824,0.0
20030825,0.0
20030826,0.0
20030827,2.5
20030828,0.0
20030829,14.7
20030830,0.0
20030831,NA
20030901,NA
20030902,NA
20030903,NA
20030904,NA
20030905,NA
20030906,NA
20030907,NA
20030908,0.0
20030909,0.0
20030910,0.0
20030911,0.0
20030912,10.4
20030913,5.1
20030914,24.1
20030915,0.0
20030916,0.0
20030917,0.0
20030918,0.0
20030919,8.6
20030920,0.0
20030921,5.1
20030922,0.0
20030923,0.0
20030924,0.0
20030925,0.0
20030926,1.8
20030927,0.0
20030928,0.0
20030929,0.0
20030930,3.3
20031001,12.2
20031002,0.0
20031003,0.0
20031004,0.8
20031005,0.0
20031006,0.0
20031007,0.0
20031008,0.0
20031009,1.8
20031010,1.0
20031011,0.0
20031012,4.6
20031013,0.0
20031014,11.9
20031015,0.0
20031016,0.0
20031017,4.6
20031018,0.0
20031019,0.0
20031020,0.0
20031021,0.0
20031022,0.0
20031023,0.0
20031024,0.0
20031025,0.3
20031026,0.0
20031027,0.0
20031028,0.0
20031029,0.0
20031030,0.0
20031031,0.0
20031101,0.0
20031102,0.0
20031103,0.3
20031104,1.0
20031105,0.0
20031106,0.0
20031107,0.0
20031108,0.0
20031109,0.0
20031110,0.0
20031111,2.0
20031112,0.0
20031113,0.0
20031114,1.8
20031115,0.0
20031116,0.0
20031117,0.0
20031118,12.4
20031119,0.3
20031120,0.0
20031121,0.0
20031122,0.0
20031123,14.7
20031124,0.0
20031125,0.0
20031126,0.0
20031127,0.0
20031128,0.0
20031129,0.0
20031130,0.0
20031201,0.0
20031202,0.0
20031203,18.5
20031204,1.5
20031205,0.0
20031206,0.0
20031207,0.0
20031208,0.0
20031209,1.0
20031210,34.0
20031211,0.0
20031212,0.0
20031213,8.6
20031214,4.8
20031215,0.0
20031216,0.0
20031217,0.0
20031218,0.0
20031219,0.0
20031220,0.0
20031221,0.0
20031222,0.0
20031223,9.7
20031224,0.0
20031225,0.0
20031226,0.0
20031227,0.0
20031228,22.6
20031229,0.0
20031230,0.0
20031231,0.0
20040101,0.0
20040102,0.0
20040103,0.0
20040104,1.3
20040105,0.3
20040106,0.0
20040107,0.0
20040108,0.0
20040109,0.0
20040110,0.0
20040111,0.0
20040112,0.0
20040113,0.0
20040114,0.0
20040115,0.0
20040116,1.0
20040117,7.1
20040118,6.1
20040119,0.0
20040120,0.0
20040121,0.0
20040122,0.0
20040123,0.0
20040124,0.0
20040125,4.3
20040126,0.5
20040127,4.8
20040128,0.0
20040129,0.0
20040130,0.0
20040131,0.0
20040201,0.0
20040202,8.4
20040203,0.0
20040204,0.0
20040205,5.3
20040206,11.2
20040207,0.0
20040208,0.0
20040209,0.0
20040210,0.0
20040211,0.0
20040212,0.0
20040213,0.0
20040214,0.0
20040215,0.0
20040216,0.0
20040217,7.1
20040218,0.0
20040219,0.0
20040220,2.0
20040221,0.0
20040222,0.0
20040223,0.0
20040224,0.0
20040225,0.0
20040226,0.0
20040227,0.0
20040228,0.0
20040229,0.0
20040301,6.1
20040302,0.0
20040303,0.0
20040304,10.2
20040305,108.0
20040306,0.0
20040307,0.0
20040308,0.0
20040309,0.0
20040310,0.0
20040311,0.0
20040312,0.0
20040313,0.0
20040314,3.6
20040315,0.0
20040316,15.0
20040317,0.0
20040318,0.0
20040319,0.0
20040320,0.0
20040321,0.0
20040322,0.0
20040323,4.8
20040324,0.5
20040325,1.0
20040326,0.3
20040327,3.3
20040328,28.7
20040329,0.5
20040330,5.6
20040331,0.0
20040401,0.0
20040402,0.0
20040403,0.0
20040404,0.0
20040405,0.0
20040406,0.0
20040407,0.0
20040408,0.0
20040409,0.0
20040410,0.8
20040411,1.5
20040412,0.0
20040413,0.0
20040414,0.0
20040415,0.0
20040416,0.0
20040417,0.0
20040418,0.0
20040419,0.8
20040420,6.1
20040421,28.7
20040422,0.0
20040423,1.8
20040424,4.6
20040425,5.1
20040426,0.0
20040427,0.0
20040428,0.0
20040429,0.0
20040430,4.1
20040501,36.6
20040502,0.0
20040503,0.5
20040504,0.0
20040505,0.0
20040506,0.0
20040507,0.0
20040508,0.0
20040509,0.0
20040510,NA
20040511,NA
20040512,NA
20040513,NA
20040514,NA
20040515,NA
20040516,NA
20040517,0.0
20040518,0.0
20040519,108.2
20040520,24.1
20040521,0.0
20040522,0.0
20040523,0.0
20040524,0.0
20040525,28.4
20040526,0.0
20040527,4.1
20040528,1.3
20040529,0.0
20040530,6.6
20040531,1.3
20040601,0.0
20040602,0.0
20040603,0.0
20040604,0.0
20040605,0.0
20040606,0.0
20040607,0.0
20040608,0.0
20040609,0.0
20040610,18.8
20040611,26.2
20040612,15.0
20040613,21.1
20040614,0.0
20040615,4.8
20040616,1.3
20040617,12.4
20040618,16.8
20040619,1.0
20040620,0.0
20040621,3.6
20040622,0.3
20040623,0.0
20040624,0.0
20040625,0.0
20040626,0.0
20040627,0.0
20040628,5.8
20040629,0.0
20040630,0.0
20040701,0.3
20040702,10.9
20040703,0.0
20040704,0.0
20040705,8.9
20040706,52.6
20040707,2.5
20040708,0.0
20040709,0.0
20040710,0.0
20040711,1.0
20040712,0.0
20040713,0.0
20040714,0.0
20040715,0.0
20040716,70.6
20040717,19.8
20040718,0.0
20040719,0.0
20040720,0.0
20040721,0.0
20040722,0.0
20040723,0.3
20040724,2.5
20040725,62.0
20040726,0.0
20040727,0.0
20040728,0.0
20040729,0.0
20040730,0.0
20040731,0.0
20040801,0.3
20040802,0.0
20040803,0.0
20040804,2.0
20040805,0.3
20040806,0.0
20040807,0.0
20040808,0.0
20040809,1.0
20040810,0.0
20040811,0.5
20040812,0.0
20040813,0.0
20040814,0.0
20040815,0.0
20040816,0.0
20040817,0.0
20040818,0.0
20040819,0.0
20040820,13.7
20040821,0.0
20040822,0.0
20040823,0.8
20040824,91.2
20040825,45.7
20040826,0.5
20040827,0.0
20040828,78.0
20040829,0.5
20040830,0.0
20040831,0.0
20040901,0.0
20040902,0.0
20040903,0.0
20040904,0.0
20040905,0.0
20040906,19.8
20040907,0.0
20040908,0.0
20040909,0.0
20040910,0.0
20040911,0.0
20040912,0.0
20040913,0.0
20040914,0.0
20040915,0.0
20040916,6.4
20040917,0.0
20040918,95.8
20040919,13.5
20040920,0.0
20040921,0.0
20040922,0.0
20040923,0.0
20040924,0.0
20040925,0.0
20040926,0.0
20040927,0.0
20040928,0.0
20040929,0.0
20040930,0.0
20041001,0.0
20041002,2.3
20041003,0.0
20041004,0.0
20041005,0.0
20041006,0.0
20041007,14.2
20041008,30.0
20041009,0.0
20041010,0.0
20041011,0.0
20041012,6.6
20041013,4.3
20041014,0.0
20041015,0.0
20041016,0.0
20041017,0.0
20041018,0.0
20041019,1.3
20041020,0.5
20041021,1.3
20041022,0.5
20041023,1.8
20041024,0.0
20041025,0.0
20041026,0.8
20041027,6.9
20041028,6.1
20041029,0.0
20041030,0.8
